Emp;Uni;Item;Descricao;Sit;Marca;Emp_Clone;Uni_Clone;Item_Clone;Descricao_Clone;Sit_Clone;Marca_Clone;
01; 17;8041901;JAVA LAGO CASTANHA I MA 2,5X2,5         ;FP;Eliane         ;01; 54;8056994;JAVA LAGO CASTANHA I MA 2,5X2,5         ;LB;Eliane         ;
01; 17;8041906;ATOL JADE CASTANHA E MA 2,5X2,5         ;FP;DecorTiles     ;01;  1;8047625;ATOL JADE CASTANHA E MA 2,5X2,5         ;FP;DecorTiles     ;
01; 17;8041906;ATOL JADE CASTANHA E MA 2,5X2,5         ;FP;DecorTiles     ;01; 54;8056967;ATOL JADE CASTANHA E MA 2,5X2,5         ;LB;DecorTiles     ;
01; 17;8041907;ATOL JADE CASTANHA I MA 2,5X2,5         ;FP;DecorTiles     ;01;  1;8047626;ATOL JADE CASTANHA I MA 2,5X2,5         ;FP;DecorTiles     ;
01; 17;8041907;ATOL JADE CASTANHA I MA 2,5X2,5         ;FP;DecorTiles     ;01; 54;8056985;ATOL JADE CASTANHA I MA 2,5X2,5         ;LB;DecorTiles     ;
01; 17;8041908;NORONHA VERDE CANTO E BR 2,5X2,5        ;FP;Eliane         ;01; 17;8041920;JAVA LAGO CANTO E BR 2,5X2,5            ;FP;Eliane         ;
01; 17;8041908;NORONHA VERDE CANTO E BR 2,5X2,5        ;FP;Eliane         ;01;  1;8047683;JAVA LAGO CANTO E BR 2,5X2,5            ;FP;Eliane         ;
01; 17;8041908;NORONHA VERDE CANTO E BR 2,5X2,5        ;FP;Eliane         ;01;  1;8047699;NORONHA VERDE CANTO E BR 2,5X2,5        ;FP;Eliane         ;
01; 17;8041908;NORONHA VERDE CANTO E BR 2,5X2,5        ;FP;Eliane         ;01; 54;8056805;JAVA LAGO CANTO E BR 2,5X2,5            ;LB;Eliane         ;
01; 17;8041908;NORONHA VERDE CANTO E BR 2,5X2,5        ;FP;Eliane         ;01; 54;8056812;NORONHA VERDE CANTO E BR 2,5X2,5        ;FP;Eliane         ;
01; 17;8041909;NORONHA VERDE CANTO I BR 2,5X2,5        ;FP;Eliane         ;01; 17;8041921;JAVA LAGO CANTO I BR 2,5X2,5            ;FP;Eliane         ;
01; 17;8041909;NORONHA VERDE CANTO I BR 2,5X2,5        ;FP;Eliane         ;01;  1;8047685;JAVA LAGO CANTO I BR 2,5X2,5            ;FP;Eliane         ;
01; 17;8041909;NORONHA VERDE CANTO I BR 2,5X2,5        ;FP;Eliane         ;01;  1;8047700;NORONHA VERDE CANTO I BR 2,5X2,5        ;FP;Eliane         ;
01; 17;8041909;NORONHA VERDE CANTO I BR 2,5X2,5        ;FP;Eliane         ;01; 54;8056824;JAVA LAGO CANTO I BR 2,5X2,5            ;LB;Eliane         ;
01; 17;8041909;NORONHA VERDE CANTO I BR 2,5X2,5        ;FP;Eliane         ;01; 54;8056832;NORONHA VERDE CANTO I BR 2,5X2,5        ;FP;Eliane         ;
01; 17;8041910;NORONHA JADE CANTO E BR 2,5X2,5         ;FP;Eliane         ;01;  1;8047693;NORONHA JADE CANTO E BR 2,5X2,5         ;FP;Eliane         ;
01; 17;8041910;NORONHA JADE CANTO E BR 2,5X2,5         ;FP;Eliane         ;01; 54;8056809;NORONHA JADE CANTO E BR 2,5X2,5         ;LB;Eliane         ;
01; 17;8041911;NORONHA JADE CANTO I BR 2,5X2,5         ;FP;Eliane         ;01;  1;8047694;NORONHA JADE CANTO I BR 2,5X2,5         ;FP;Eliane         ;
01; 17;8041911;NORONHA JADE CANTO I BR 2,5X2,5         ;FP;Eliane         ;01; 54;8056829;NORONHA JADE CANTO I BR 2,5X2,5         ;LB;Eliane         ;
01; 17;8041912;NORONHA AGUA CANTO E BR 2,5X2,5         ;FP;Eliane         ;01;  1;8047691;NORONHA AGUA CANTO E BR 2,5X2,5         ;FP;Eliane         ;
01; 17;8041912;NORONHA AGUA CANTO E BR 2,5X2,5         ;FP;Eliane         ;01; 54;8056810;NORONHA AGUA CANTO E BR 2,5X2,5         ;LB;Eliane         ;
01; 17;8041913;NORONHA AGUA CANTO I BR 2,5X2,5         ;FP;Eliane         ;01;  1;8047692;NORONHA AGUA CANTO I BR 2,5X2,5         ;FP;Eliane         ;
01; 17;8041913;NORONHA AGUA CANTO I BR 2,5X2,5         ;FP;Eliane         ;01; 54;8056828;NORONHA AGUA CANTO I BR 2,5X2,5         ;LB;Eliane         ;
01; 17;8041914;NORONHA SAFIRA CANTO E BR 2,5X2,5       ;FP;Eliane         ;01;  1;8047697;NORONHA SAFIRA CANTO E BR 2,5X2,5       ;FP;Eliane         ;
01; 17;8041914;NORONHA SAFIRA CANTO E BR 2,5X2,5       ;FP;Eliane         ;01; 54;8056813;NORONHA SAFIRA CANTO E BR 2,5X2,5       ;LB;Eliane         ;
01; 17;8041915;NORONHA SAFIRA CANTO I BR 2,5X2,5       ;FP;Eliane         ;01;  1;8047698;NORONHA SAFIRA CANTO I BR 2,5X2,5       ;FP;Eliane         ;
01; 17;8041915;NORONHA SAFIRA CANTO I BR 2,5X2,5       ;FP;Eliane         ;01; 54;8056831;NORONHA SAFIRA CANTO I BR 2,5X2,5       ;LB;Eliane         ;
01; 17;8041916;NORONHA MAR CANTO E BR 2,5X2,5          ;FP;Eliane         ;01;  1;8047695;NORONHA MAR CANTO E BR 2,5X2,5          ;FP;Eliane         ;
01; 17;8041916;NORONHA MAR CANTO E BR 2,5X2,5          ;FP;Eliane         ;01; 54;8056811;NORONHA MAR CANTO E BR 2,5X2,5          ;LB;Eliane         ;
01; 17;8041917;NORONHA MAR CANTO I BR 2,5X2,5          ;FP;Eliane         ;01;  1;8047696;NORONHA MAR CANTO I BR 2,5X2,5          ;FP;Eliane         ;
01; 17;8041917;NORONHA MAR CANTO I BR 2,5X2,5          ;FP;Eliane         ;01; 54;8056830;NORONHA MAR CANTO I BR 2,5X2,5          ;LB;Eliane         ;
01; 17;8041918;JAVA MAR CANTO E BR 2,5X2,5             ;FP;Eliane         ;01;  1;8047687;JAVA MAR CANTO E BR 2,5X2,5             ;FP;Eliane         ;
01; 17;8041918;JAVA MAR CANTO E BR 2,5X2,5             ;FP;Eliane         ;01; 54;8056807;JAVA MAR CANTO E BR 2,5X2,5             ;LB;Eliane         ;
01; 17;8041919;JAVA MAR CANTO I BR 2,5X2,5             ;FP;Eliane         ;01;  1;8047689;JAVA MAR CANTO I BR 2,5X2,5             ;FP;Eliane         ;
01; 17;8041919;JAVA MAR CANTO I BR 2,5X2,5             ;FP;Eliane         ;01; 54;8056826;JAVA MAR CANTO I BR 2,5X2,5             ;LB;Eliane         ;
01; 17;8041922;JAVA MAR CANTO E MA 2,5X2,5             ;FP;Eliane         ;01; 17;8041926;ATOL TURQUESA CANTO E MA 2,5X2,5        ;FP;DecorTiles     ;
01; 17;8041922;JAVA MAR CANTO E MA 2,5X2,5             ;FP;Eliane         ;01;  1;8047665;ATOL TURQUESA CANTO E MA 2,5X2,5        ;FP;DecorTiles     ;
01; 17;8041922;JAVA MAR CANTO E MA 2,5X2,5             ;FP;Eliane         ;01;  1;8047688;JAVA MAR CANTO E MA 2,5X2,5             ;FP;Eliane         ;
01; 17;8041922;JAVA MAR CANTO E MA 2,5X2,5             ;FP;Eliane         ;01; 54;8056796;ATOL TURQUESA CANTO E MA 2,5X2,5        ;LB;DecorTiles     ;
01; 17;8041922;JAVA MAR CANTO E MA 2,5X2,5             ;FP;Eliane         ;01; 54;8056808;JAVA MAR CANTO E MA 2,5X2,5             ;LB;Eliane         ;
01; 17;8041923;JAVA MAR CANTO I MA 2,5X2,5             ;FP;Eliane         ;01; 17;8041927;ATOL TURQUESA CANTO I MA 2,5X2,5        ;FP;DecorTiles     ;
01; 17;8041923;JAVA MAR CANTO I MA 2,5X2,5             ;FP;Eliane         ;01;  1;8047666;ATOL TURQUESA CANTO I MA 2,5X2,5        ;FP;DecorTiles     ;
01; 17;8041923;JAVA MAR CANTO I MA 2,5X2,5             ;FP;Eliane         ;01;  1;8047690;JAVA MAR CANTO I MA 2,5X2,5             ;FP;Eliane         ;
01; 17;8041923;JAVA MAR CANTO I MA 2,5X2,5             ;FP;Eliane         ;01; 54;8056816;ATOL TURQUESA CANTO I MA 2,5X2,5        ;LB;DecorTiles     ;
01; 17;8041923;JAVA MAR CANTO I MA 2,5X2,5             ;FP;Eliane         ;01; 54;8056827;JAVA MAR CANTO I MA 2,5X2,5             ;LB;Eliane         ;
01; 17;8041924;JAVA LAGO CANTO E MA 2,5X2,5            ;FP;Eliane         ;01; 17;8041928;ATOL AGUA CANTO E MA 2,5X2,5            ;FP;DecorTiles     ;
01; 17;8041924;JAVA LAGO CANTO E MA 2,5X2,5            ;FP;Eliane         ;01;  1;8047661;ATOL AGUA CANTO E MA 2,5X2,5            ;FP;DecorTiles     ;
01; 17;8041924;JAVA LAGO CANTO E MA 2,5X2,5            ;FP;Eliane         ;01;  1;8047684;JAVA LAGO CANTO E MA 2,5X2,5            ;FP;Eliane         ;
01; 17;8041924;JAVA LAGO CANTO E MA 2,5X2,5            ;FP;Eliane         ;01; 54;8056794;ATOL AGUA CANTO E MA 2,5X2,5            ;LB;DecorTiles     ;
01; 17;8041924;JAVA LAGO CANTO E MA 2,5X2,5            ;FP;Eliane         ;01; 54;8056806;JAVA LAGO CANTO E MA 2,5X2,5            ;LB;Eliane         ;
01; 17;8041925;JAVA LAGO CANTO I MA 2,5X2,5            ;FP;Eliane         ;01; 17;8041929;ATOL AGUA CANTO I MA 2,5X2,5            ;FP;DecorTiles     ;
01; 17;8041925;JAVA LAGO CANTO I MA 2,5X2,5            ;FP;Eliane         ;01;  1;8047662;ATOL AGUA CANTO I MA 2,5X2,5            ;FP;DecorTiles     ;
01; 17;8041925;JAVA LAGO CANTO I MA 2,5X2,5            ;FP;Eliane         ;01;  1;8047686;JAVA LAGO CANTO I MA 2,5X2,5            ;FP;Eliane         ;
01; 17;8041925;JAVA LAGO CANTO I MA 2,5X2,5            ;FP;Eliane         ;01; 54;8056814;ATOL AGUA CANTO I MA 2,5X2,5            ;LB;DecorTiles     ;
01; 17;8041925;JAVA LAGO CANTO I MA 2,5X2,5            ;FP;Eliane         ;01; 54;8056825;JAVA LAGO CANTO I MA 2,5X2,5            ;LB;Eliane         ;
01; 17;8041930;ATOL JADE CANTO E MA 2,5X2,5            ;FP;DecorTiles     ;01;  1;8047663;ATOL JADE CANTO E MA 2,5X2,5            ;FP;DecorTiles     ;
01; 17;8041930;ATOL JADE CANTO E MA 2,5X2,5            ;FP;DecorTiles     ;01; 54;8056795;ATOL JADE CANTO E MA 2,5X2,5            ;LB;DecorTiles     ;
01; 17;8041931;ATOL JADE CANTO I MA 2,5X2,5            ;FP;DecorTiles     ;01;  1;8047664;ATOL JADE CANTO I MA 2,5X2,5            ;FP;DecorTiles     ;
01; 17;8041931;ATOL JADE CANTO I MA 2,5X2,5            ;FP;DecorTiles     ;01; 54;8056815;ATOL JADE CANTO I MA 2,5X2,5            ;LB;DecorTiles     ;
01;198;8041932;PLACE AC RS 10X60                       ;FP;Eliane         ;01;198;8045509;BELMAR WHITE AC RS 10X60                ;FP;Eliane         ;
01;198;8041932;PLACE AC RS 10X60                       ;FP;Eliane         ;01;198;8059122;PLACE AC RS 9,5X60                      ;LB;Eliane         ;
01;198;8041932;PLACE AC RS 10X60                       ;FP;Eliane         ;01;198;8059123;BELMAR WHITE AC RS 9,5X60               ;LB;Eliane         ;
01; 31;8042154;BORDA PALLADIO CINZA EXT 30X90          ;FP;Eliane         ;01; 63;8044484;BORDA PALLADIO CINZA EXT 30X90          ;FP;Eliane         ;
01; 31;8042154;BORDA PALLADIO CINZA EXT 30X90          ;FP;Eliane         ;01; 63;8050493;BORDA PALLADIO CINZA EXT 30X90          ;FP;Eliane         ;
01; 31;8042154;BORDA PALLADIO CINZA EXT 30X90          ;FP;Eliane         ;01; 63;8059937;BORDA PALLADIO CINZA EXT 30X90          ;FP;Eliane         ;
01; 31;8042154;BORDA PALLADIO CINZA EXT 30X90          ;FP;Eliane         ;01;210;8064971;BORDA PALLADIO CINZA EXT 30X90          ;LB;Eliane         ;
01; 31;8042155;BORDA BRERA CIMENTO EXT 30X90           ;FP;Eliane         ;01; 63;8044476;BORDA BRERA CIMENTO EXT 30X90           ;FP;Eliane         ;
01; 31;8042155;BORDA BRERA CIMENTO EXT 30X90           ;FP;Eliane         ;01; 63;8050499;BORDA BRERA CIMENTO EXT 30X90           ;FP;Eliane         ;
01; 31;8042155;BORDA BRERA CIMENTO EXT 30X90           ;FP;Eliane         ;01; 63;8059919;BORDA BRERA CIMENTO EXT 30X90           ;FP;Eliane         ;
01; 31;8042155;BORDA BRERA CIMENTO EXT 30X90           ;FP;Eliane         ;01;210;8064959;BORDA BRERA CIMENTO EXT 30X90           ;LB;Eliane         ;
01; 31;8042157;BORDA MUNARI BRANCO EXT 30X90           ;FP;Eliane         ;01; 63;8044481;BORDA MUNARI BRANCO EXT 30X90           ;FP;Eliane         ;
01; 31;8042157;BORDA MUNARI BRANCO EXT 30X90           ;FP;Eliane         ;01; 63;8050496;BORDA MUNARI BRANCO EXT 30X90           ;FP;Eliane         ;
01; 31;8042157;BORDA MUNARI BRANCO EXT 30X90           ;FP;Eliane         ;01; 63;8059934;BORDA MUNARI BRANCO EXT 30X90           ;FP;Eliane         ;
01; 31;8042157;BORDA MUNARI BRANCO EXT 30X90           ;FP;Eliane         ;01;210;8064968;BORDA MUNARI BRANCO EXT 30X90           ;LB;Eliane         ;
01; 31;8042158;BORDA MUNARI MARFIM EXT 30X90           ;FP;Eliane         ;01; 63;8044483;BORDA MUNARI MARFIM EXT 30X90           ;FP;Eliane         ;
01; 31;8042158;BORDA MUNARI MARFIM EXT 30X90           ;FP;Eliane         ;01; 63;8050494;BORDA MUNARI MARFIM EXT 30X90           ;FP;Eliane         ;
01; 31;8042158;BORDA MUNARI MARFIM EXT 30X90           ;FP;Eliane         ;01; 63;8059936;BORDA MUNARI MARFIM EXT 30X90           ;FP;Eliane         ;
01; 31;8042158;BORDA MUNARI MARFIM EXT 30X90           ;FP;Eliane         ;01;210;8064970;BORDA MUNARI MARFIM EXT 30X90           ;LB;Eliane         ;
01; 31;8042159;BORDA MUNARI CIMENTO EXT 30X90          ;FP;Eliane         ;01; 63;8044069;BORDA MUNARI CIMENTO EXT 30X90          ;FP;Eliane         ;
01; 31;8042159;BORDA MUNARI CIMENTO EXT 30X90          ;FP;Eliane         ;01; 63;8044482;BORDA MUNARI CIMENTO EXT 30X90          ;FP;Eliane         ;
01; 31;8042159;BORDA MUNARI CIMENTO EXT 30X90          ;FP;Eliane         ;01; 63;8050495;BORDA MUNARI CIMENTO EXT 30X90          ;FP;Eliane         ;
01; 31;8042159;BORDA MUNARI CIMENTO EXT 30X90          ;FP;Eliane         ;01; 63;8059935;BORDA MUNARI CIMENTO EXT 30X90          ;FP;Eliane         ;
01; 31;8042159;BORDA MUNARI CIMENTO EXT 30X90          ;FP;Eliane         ;01;210;8064969;BORDA MUNARI CIMENTO EXT 30X90          ;LB;Eliane         ;
01; 31;8042163;BORDA CONCRETO APARENTE EXT 30X90       ;FP;DecorTiles     ;01; 63;8044478;BORDA CONCRETO APARENTE EXT 30X90       ;FP;DecorTiles     ;
01; 31;8042163;BORDA CONCRETO APARENTE EXT 30X90       ;FP;DecorTiles     ;01; 63;8050498;BORDA CONCRETO APARENTE EXT 30X90       ;FP;DecorTiles     ;
01; 31;8042163;BORDA CONCRETO APARENTE EXT 30X90       ;FP;DecorTiles     ;01; 63;8059927;BORDA CONCRETO APARENTE EXT 30X90       ;FP;DecorTiles     ;
01; 31;8042163;BORDA CONCRETO APARENTE EXT 30X90       ;FP;DecorTiles     ;01;210;8064960;BORDA CONCRETO APARENTE EXT 30X90       ;LB;DecorTiles     ;
01; 31;8042164;BORDA HOME EXT 30X90                    ;FP;DecorTiles     ;01; 63;8044480;BORDA HOME EXT 30X90                    ;FP;DecorTiles     ;
01; 31;8042164;BORDA HOME EXT 30X90                    ;FP;DecorTiles     ;01; 63;8050479;BORDA HOME EXT 30X90                    ;FP;DecorTiles     ;
01; 31;8042164;BORDA HOME EXT 30X90                    ;FP;DecorTiles     ;01; 63;8059918;BORDA HOME EXT 30X90                    ;FP;DecorTiles     ;
01; 31;8042164;BORDA HOME EXT 30X90                    ;FP;DecorTiles     ;01;210;8064961;BORDA HOME EXT 30X90                    ;LB;DecorTiles     ;
01;  1;8042245;BOREAL BRANCO AC 15X15                  ;LB;Eliane         ;01; 17;8045414;BOREAL BRANCO AC 15X15                  ;FP;Eliane         ;
13;  1;8042248;NORONHA AGUA MESH MA 10X10              ;FP;Eliane         ;01; 54;8043667;NORONHA AGUA MESH MA 10X10              ;PL;Eliane         ;
13;  1;8042248;NORONHA AGUA MESH MA 10X10              ;FP;Eliane         ;13;  1;8048380;NORONHA AGUA MESH MA 10X10              ;LB;Eliane         ;
13;  1;8042249;NORONHA AGUA MESH BR 10X10              ;FP;Eliane         ;01; 54;8043666;NORONHA AGUA MESH BR 10X10              ;PL;Eliane         ;
13;  1;8042249;NORONHA AGUA MESH BR 10X10              ;FP;Eliane         ;13;  1;8048381;NORONHA AGUA MESH BR 10X10              ;LB;Eliane         ;
13;  1;8042250;NORONHA JADE MESH MA 10X10              ;FP;Eliane         ;13;  1;8048382;NORONHA JADE MESH MA 10X10              ;LB;Eliane         ;
13;  1;8042251;NORONHA JADE MESH BR 10X10              ;FP;Eliane         ;01; 54;8043668;NORONHA JADE MESH BR 10X10              ;PL;Eliane         ;
13;  1;8042251;NORONHA JADE MESH BR 10X10              ;FP;Eliane         ;13;  1;8048383;NORONHA JADE MESH BR 10X10              ;LB;Eliane         ;
13;  1;8042252;NORONHA MAR MESH MA 10X10               ;FP;Eliane         ;01; 54;8043669;NORONHA MAR MESH MA 10X10               ;PL;Eliane         ;
13;  1;8042252;NORONHA MAR MESH MA 10X10               ;FP;Eliane         ;01; 54;8043671;NORONHA JADE MESH MA 10X10              ;PL;Eliane         ;
13;  1;8042252;NORONHA MAR MESH MA 10X10               ;FP;Eliane         ;13;  1;8048384;NORONHA MAR MESH MA 10X10               ;LB;Eliane         ;
13;  1;8042253;NORONHA MAR MESH BR 10X10               ;FP;Eliane         ;01; 54;8043670;NORONHA MAR MESH BR 10X10               ;PL;Eliane         ;
13;  1;8042253;NORONHA MAR MESH BR 10X10               ;FP;Eliane         ;13;  1;8048385;NORONHA MAR MESH BR 10X10               ;LB;Eliane         ;
13;  1;8042255;NORONHA SAFIRA MESH BR 10X10            ;FP;Eliane         ;01; 54;8043672;NORONHA SAFIRA MESH BR 10X10            ;PL;Eliane         ;
13;  1;8042255;NORONHA SAFIRA MESH BR 10X10            ;FP;Eliane         ;13;  1;8048387;NORONHA SAFIRA MESH BR 10X10            ;LB;Eliane         ;
13;  1;8042256;JAVA LAGO MESH MA 10X10                 ;FP;Eliane         ;01; 54;8043663;JAVA LAGO MESH MA 10X10                 ;PL;Eliane         ;
13;  1;8042256;JAVA LAGO MESH MA 10X10                 ;FP;Eliane         ;13;  1;8048388;JAVA LAGO MESH MA 10X10                 ;LB;Eliane         ;
13;  1;8042257;JAVA LAGO MESH BR 10X10                 ;FP;Eliane         ;01; 54;8043662;JAVA LAGO MESH BR 10X10                 ;PL;Eliane         ;
13;  1;8042257;JAVA LAGO MESH BR 10X10                 ;FP;Eliane         ;13;  1;8048389;JAVA LAGO MESH BR 10X10                 ;LB;Eliane         ;
13;  1;8042258;JAVA MAR MESH MA 10X10                  ;FP;Eliane         ;01; 54;8043665;JAVA MAR MESH MA 10X10                  ;PL;Eliane         ;
13;  1;8042258;JAVA MAR MESH MA 10X10                  ;FP;Eliane         ;13;  1;8048390;JAVA MAR MESH MA 10X10                  ;LB;Eliane         ;
13;  1;8042259;JAVA MAR MESH BR 10X10                  ;FP;Eliane         ;01; 54;8043664;JAVA MAR MESH BR 10X10                  ;PL;Eliane         ;
13;  1;8042259;JAVA MAR MESH BR 10X10                  ;FP;Eliane         ;13;  1;8048391;JAVA MAR MESH BR 10X10                  ;LB;Eliane         ;
13;  1;8042260;OXY BLUE MESH MA 10X10                  ;FP;Eliane         ;01; 54;8043674;OXY BLUE MESH MA 10X10                  ;PL;Eliane         ;
13;  1;8042260;OXY BLUE MESH MA 10X10                  ;FP;Eliane         ;13;  1;8048392;OXY BLUE MESH MA 10X10                  ;LB;Eliane         ;
13;  1;8042265;ARDOSIA BLACK MESH MA 10X10             ;FP;Eliane         ;01; 54;8043651;ARDOSIA BLACK MESH MA 10X10             ;FP;Eliane         ;
13;  1;8042265;ARDOSIA BLACK MESH MA 10X10             ;FP;Eliane         ;13;  1;8048397;ARDOSIA BLACK MESH MA 10X10             ;LB;Eliane         ;
13;  1;8042266;ATOL AGUA MESH MA 10X10                 ;FP;DecorTiles     ;13;  1;8048398;ATOL AGUA MESH MA 10X10                 ;LB;DecorTiles     ;
13;  1;8042267;ATOL JADE MESH MA 10X10                 ;FP;DecorTiles     ;13;  1;8048399;ATOL JADE MESH MA 10X10                 ;LB;DecorTiles     ;
13;  1;8042268;ATOL TURQUESA MESH MA 10X10             ;FP;DecorTiles     ;13;  1;8048400;ATOL TURQUESA MESH MA 10X10             ;LB;DecorTiles     ;
13;  1;8042270;MINAS AZUL MESH MA 10X10                ;FP;DecorTiles     ;13;  1;8048401;MINAS AZUL MESH MA 10X10                ;LB;DecorTiles     ;
13;  1;8042271;MINAS VERDE MESH MA 10X10               ;FP;DecorTiles     ;13;  1;8048402;MINAS VERDE MESH MA 10X10               ;LB;DecorTiles     ;
01; 41;8042359;MICRON BRANCO NA 80X80                  ;FP;Eliane         ;01; 41;8056607;MICRON BRANCO NA 80X80                  ;LB;Eliane         ;
01; 41;8042360;MICRON CINZA NA 80X80                   ;FP;Eliane         ;01; 41;8056609;MICRON CINZA NA 80X80                   ;LB;Eliane         ;
01; 41;8042361;MICRON PRETO NA 80X80                   ;FP;Eliane         ;01; 41;8056615;MICRON PRETO NA 80X80                   ;LB;Eliane         ;
01; 41;8042362;MICRON CORAL NA 80X80                   ;FP;Eliane         ;01; 41;8056611;MICRON CORAL NA 80X80                   ;LB;Eliane         ;
01; 41;8042363;MICRON VERDE NA 80X80                   ;FP;Eliane         ;01; 41;8056617;MICRON VERDE NA 80X80                   ;LB;Eliane         ;
01; 41;8042364;MICRON BRANCO PO 80X80                  ;FP;Eliane         ;01; 41;8056641;MICRON BRANCO PO 80X80                  ;LB;Eliane         ;
01; 41;8042365;MICRON CINZA PO 80X80                   ;FP;Eliane         ;01; 41;8056642;MICRON CINZA PO 80X80                   ;LB;Eliane         ;
01; 41;8042380;ONIX CRISTALLO PO 59X118,2              ;FP;Eliane         ;01; 41;8045716;ONIX CRISTALLO PO 60x120                ;FP;Eliane         ;
01; 41;8042380;ONIX CRISTALLO PO 59X118,2              ;FP;Eliane         ;01; 41;8055919;ONIX CRISTALLO PO 60x120                ;LB;Eliane         ;
01; 63;8042421;DOLMEN CINZA AC 59X118,2                ;FP;Eliane         ;01; 63;8045647;DOLMEN CINZA AC 60x120                  ;FP;Eliane         ;
01; 63;8042421;DOLMEN CINZA AC 59X118,2                ;FP;Eliane         ;01; 63;8055992;DOLMEN CINZA AC 60x120                  ;LB;Eliane         ;
01; 63;8042422;ONIX CRISTALLO AC 59x118,2              ;FP;Eliane         ;01; 63;8045664;ONIX CRISTALLO AC 60x120                ;FP;Eliane         ;
01; 63;8042422;ONIX CRISTALLO AC 59x118,2              ;FP;Eliane         ;01; 63;8056015;ONIX CRISTALLO AC 60x120                ;LB;Eliane         ;
01; 63;8042423;ISEO GRIGIO AC 59x118,2                 ;FP;Eliane         ;01; 63;8045654;ISEO GRIGIO AC 60x120                   ;FP;Eliane         ;
01; 63;8042423;ISEO GRIGIO AC 59x118,2                 ;FP;Eliane         ;01; 63;8055998;ISEO GRIGIO AC 60x120                   ;LB;Eliane         ;
01; 63;8042430;BAMBOO CANELADO LIGHT MA 59X118,2       ;FP;DecorTiles     ;01; 63;8045639;BAMBOO CANELADO LIGHT MA 60x120         ;FP;DecorTiles     ;
01; 63;8042430;BAMBOO CANELADO LIGHT MA 59X118,2       ;FP;DecorTiles     ;01; 63;8055973;BAMBOO CANELADO LIGHT MA 60x120         ;LB;DecorTiles     ;
01; 63;8042436;MUBE CONCRETO MA 19,4x118,2             ;FP;DecorTiles     ;01; 63;8045612;MUBE CONCRETO MA 19,7x120               ;FP;DecorTiles     ;
01; 63;8042436;MUBE CONCRETO MA 19,4x118,2             ;FP;DecorTiles     ;01; 63;8056337;MUBE CONCRETO MA 19,7x120               ;LB;DecorTiles     ;
01; 63;8042471;LIMESTONE AREIA AC 90X90                ;FP;DecorTiles     ;01; 63;8045551;LIMESTONE AREIA AC 90X90                ;FP;DecorTiles     ;
01; 63;8042471;LIMESTONE AREIA AC 90X90                ;FP;DecorTiles     ;01; 31;8046419;LIMESTONE AREIA AC 90X90                ;FP;DecorTiles     ;
01; 63;8042471;LIMESTONE AREIA AC 90X90                ;FP;DecorTiles     ;01; 31;8054297;LIMESTONE AREIA AC 90X90                ;LB;DecorTiles     ;
