Item Fundo;Descricao;Med;Sit;Seq;Seq Alt;Dt ini val;Dt fim val;Item;Desc;Sit;Med;Emb;Desc.Emb;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;801;0;14/01/2007;30/12/2050;171310;VILLA VECCHIA I-4400 BEIGE;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;802;0;14/01/2006;30/12/2050;171875;BRISTOL I-3300 BEIGE;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;801;0;14/01/2007;30/12/2050;171905;BRISTOL I-4400 BEIGE;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;10;0;02/02/2007;30/12/2050;172928;"S 4310-VILLA VECCHIA BEIGE-3""X10""#";FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;10;0;02/02/2007;30/12/2050;172960;"S 4310-BRISTOL BEIGE-3""X10""#";FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;11;0;17/01/2007;30/12/2050;173550;VILLA VECCHIA I-4400 BEIGE;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;11;0;18/01/2007;30/12/2050;173800;VILLA VECCHIA I-1000 BEIGE;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;10;0;02/08/2007;30/12/2050;173959;VILLA VECCHIA I-8800 BEIGE;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;1;0;18/01/2007;30/12/2050;176648;VILLA VECCHIA I-2000 BEIGE;FP;pc;;;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;2;0;18/01/2007;30/12/2050;176656;VILLA VECCHIA I-2000 GRIGIO;FP;pc;;;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;537;0;27/07/2006;30/12/2050;963283;VILLA VECCHIA L-100 BEIGE;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;486;0;27/07/2006;30/12/2050;963321;VILLA VECCHIA I-100 BEIGE;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;486;0;27/07/2006;30/12/2050;963380;VILLA VECCHIA I-200 BEIGE;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;436;0;27/07/2006;30/12/2050;963410;VILLA VECCHIA I-5000 BEIGE;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;567;0;27/07/2006;30/12/2050;963453;VILLA VECCHIA L-6000 BEIGE;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;436;0;27/07/2006;30/12/2050;963496;VILLA VECCHIA I-6000 BEIGE;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;526;0;27/07/2006;30/12/2050;963763;VILLA VECCHIA L-300 BEIGE/GRIGIO;FP;pc;9225467;EMB.PAP.OND.3Q.07X25 LISTELO CF1;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;567;0;27/07/2006;30/12/2050;963780;VILLA VECCHIA L-200 BEIGE/GRIGIO;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187550;VILLA VECCHIA BEIGE 25X33,5*;M2;FP;6;0;23/05/2007;30/12/2050;1040871;PL. ME VILLA VECCHIA BEIGE;LB;PC;;;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;801;0;14/01/2007;30/12/2050;171298;VILLA VECCHIA I-3300 BIANCO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;801;0;14/01/2007;30/12/2050;171328;VILLA VECCHIA I-4400 BIANCO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;801;0;14/01/2007;30/12/2050;171891;BRISTOL I-3300 CREAM;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;801;0;14/01/2007;30/12/2050;171921;BRISTOL I-4400 CREAM;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;10;0;02/02/2007;30/12/2050;172936;"S 4310-VILLA VECCHIA BIANCO-3""X10""#";FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;9225798;EMB.PAP.OND.03X10 ESP.8,3 E 9,3 TRIM;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;10;0;02/02/2007;30/12/2050;172979;"S 4310-BRISTOL CREAM-3""X10""#";FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;21;0;17/01/2007;30/12/2050;173568;VILLA VECCHIA I-4400 BIANCO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;11;0;18/01/2007;30/12/2050;173827;VILLA VECCHIA I-1000 BIANCO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;4;0;18/01/2007;30/12/2050;174157;VILLA VECCHIA I-8800 BIANCO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;1;0;18/01/2007;30/12/2050;176664;VILLA VECCHIA I-2000 BIANCO;FP;pc;;;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;4;0;17/01/2007;30/12/2050;179930;VILLA VECCHIA I-4400 GRIGIO/BIANCO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;537;0;27/07/2006;30/12/2050;963313;VILLA VECCHIA L-100 BIANCO;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;486;0;27/07/2006;30/12/2050;963356;VILLA VECCHIA I-100 BIANCO;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;486;0;27/07/2006;30/12/2050;963399;VILLA VECCHIA I-200 BIANCO;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;436;0;27/07/2006;30/12/2050;963429;VILLA VECCHIA I-5000 BIANCO;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;568;0;27/07/2006;30/12/2050;963453;VILLA VECCHIA L-6000 BEIGE;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;567;0;27/07/2006;30/12/2050;963461;VILLA VECCHIA L-6000 BIANCO;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;567;0;27/07/2006;30/12/2050;963470;VILLA VECCHIA L-6000 GRIGIO;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;567;0;27/07/2006;30/12/2050;963488;VILLA VECCHIA L-6000 ROSSO;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;436;0;27/07/2006;30/12/2050;963500;VILLA VECCHIA I-6000 BIANCO;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;526;0;27/07/2006;30/12/2050;963755;VILLA VECCHIA L-300 BIANCO/ROSSO;FP;pc;9225467;EMB.PAP.OND.3Q.07X25 LISTELO CF1;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;567;0;27/07/2006;30/12/2050;963771;VILLA VECCHIA L-200 BIANCO/ROSSO;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;21;0;27/07/2006;30/12/2050;976504;FUNDO VILLA VECCHIA I-6000 BEIGE;FP;pc;;;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;21;0;01/09/2007;30/12/2050;976512;FUNDO VILLA VECCHIA I-6000 BIANCO;FP;pc;;;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;21;0;01/09/2007;30/12/2050;976520;FUNDO VILLA VECCHIA I-6000 GRIGIO;FP;pc;;;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;20;0;01/09/2007;30/12/2050;976539;FUNDO VILLA VECCHIA I-6000 ROSSO;FP;pc;;;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;7;0;23/05/2007;30/12/2050;1040863;PL. ME VILLA VECCHIA BIANCO;LB;PC;;;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;31;0;27/07/2006;30/12/2050;5185378;FT AQUILA L-200 MARFIM;;PC;;;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;31;0;27/07/2006;30/12/2050;5185386;FT AQUILA L-200 ALPE;;PC;;;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;31;0;27/07/2006;30/12/2050;5185394;FT AQUILA L-200 GELO;;PC;;;;;;
187569;VILLA VECCHIA BIANCO 25X33,5*;M2;FP;10;0;01/01/2008;30/12/2050;8006211;FUNDO VILLA VECCHIA BIANCO 25X33,5*;FP;M2;;;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;801;0;14/01/2007;30/12/2050;172073;VILLA VECCHIA I-3300 GRIGIO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;801;0;14/01/2007;30/12/2050;172081;VILLA VECCHIA I-4400 GRIGIO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;801;0;14/01/2007;30/12/2050;172790;BRISTOL I-3300 GRIGIO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;801;0;14/01/2007;30/12/2050;172804;BRISTOL I-4400 GRIGIO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;584;0;01/02/2007;30/12/2050;172944;"S 4310-VILLA VECCHIA GRIGIO-3""X10""#";FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;584;0;01/02/2007;30/12/2050;172987;"S 4310-BRISTOL GRIGIO-3""X10""#";FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;11;0;18/01/2007;30/12/2050;173835;VILLA VECCHIA I-1000 GRIGIO;FP;pc;5097517;EMB.PAP.OND.25X33 MED.AUT.337X252X146;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;537;0;27/07/2006;30/12/2050;963291;VILLA VECCHIA L-100 GRIGIO;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;486;0;27/07/2006;30/12/2050;963330;VILLA VECCHIA I-100 GRIGIO;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;436;0;27/07/2006;30/12/2050;963437;VILLA VECCHIA I-5000 GRIGIO;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;568;0;27/07/2006;30/12/2050;963470;VILLA VECCHIA L-6000 GRIGIO;FP;pc;5446635;EMB.PAP.OND.3Q.7X25 FE1;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;436;0;27/07/2006;30/12/2050;963518;VILLA VECCHIA I-6000 GRIGIO;FP;pc;5172861;EMB.PAP.OND.3Q.25X33 AZ1-AZ2;;;;
187577;VILLA VECCHIA GRIGIO 25X33,5*;M2;FP;10;0;01/01/2008;30/12/2050;8006210;FUNDO VILLA VECCHIA GRIGIO 25X33,5*;FP;M2;;;;;;
191450;AMARELO/1 *;m2;FP;1;0;01/10/2009;30/12/2050;193100;5451833;EMB.PAP.OND.10,0X10,0 EL.I FACHADA;5534232;EMB.PAP.OND.10X10 MESH;;;;;
191450;AMARELO/1 *;m2;FP;2;0;25/06/2008;30/12/2050;8007364;PAINEL ESCOLA CABO FRIO 5X8M*;FP;PC;5451833;EMB.PAP.OND.10,0X10,0 EL.I FACHADA;;;;
191469;DYNAMIC GRAY 10x10;m2;FP;1;0;01/10/2009;30/12/2050;193151;5451833;EMB.PAP.OND.10,0X10,0 EL.I FACHADA;5534232;EMB.PAP.OND.10X10 MESH;;;;;
191485;DYNAMIC GREEN 10x10;m2;FP;1;0;01/10/2009;30/12/2050;193160;5451833;EMB.PAP.OND.10,0X10,0 EL.I FACHADA;5534232;EMB.PAP.OND.10X10 MESH;;;;;
191655;DYNAMIC BONE 10x10;m2;FP;1;0;01/10/2009;30/12/2050;193135;5451833;EMB.PAP.OND.10,0X10,0 EL.I FACHADA;5534232;EMB.PAP.OND.10X10 MESH;;;;;
191671;DYNAMIC BLUE 10x10;m2;FP;1;0;01/10/2009;30/12/2050;193127;5451833;EMB.PAP.OND.10,0X10,0 EL.I FACHADA;5534232;EMB.PAP.OND.10X10 MESH;;;;;
191833;VERMELHO/1 *;m2;FP;1;0;01/10/2009;30/12/2050;193070;5451833;EMB.PAP.OND.10,0X10,0 EL.I FACHADA;5534232;EMB.PAP.OND.10X10 MESH;;;;;
214850;CLASSIC PEROLA;m2;FP;10;0;01/01/2002;30/12/2050;216852;"S 4389-CLASSIC PEROLA-3""X8""-7,0#";FP;pc;5141672;EMB.PAP.OND.BRANCA 7,5X20 TARJA VD. 50PC;9800978;EMB.PAP.OND.20X30 7,2MM MED.301X201X180;;
214850;CLASSIC PEROLA;m2;FP;6;0;12/04/2000;30/12/2050;1022504;PAINEL CLASSIC PEROLA/CARAMEL;FP;pc;;;;;;
214850;CLASSIC PEROLA;m2;FP;6;0;12/04/2000;30/12/2050;1031465;PAINEL CLASSIC PEROLA/CARAMEL;FP;pc;;;;;;
214850;CLASSIC PEROLA;m2;FP;2;0;08/04/2000;30/12/2050;1032976;PL. CLASSIC PEROLA/CARAMEL C/ DECOR E PS;FP;pc;;;;;;
214892;CLASSIC ICE;m2;FP;10;0;01/01/2002;30/12/2050;216917;"S 4389-CLASSIC ICE-3""X8""-7,0#";FP;pc;5141672;EMB.PAP.OND.BRANCA 7,5X20 TARJA VD. 50PC;9800978;EMB.PAP.OND.20X30 7,2MM MED.301X201X180;;
214892;CLASSIC ICE;m2;FP;1;0;06/12/2000;30/12/2050;1022253;PAINEL CLASSIC ICE/BLUE;FP;pc;;;;;;
214892;CLASSIC ICE;m2;FP;1;0;06/12/2000;30/12/2050;1023616;PAINEL CLASSIC ICE/BLUE;FP;pc;;;;;;
214892;CLASSIC ICE;m2;FP;2;0;08/04/2000;30/12/2050;1032950;PL. CLASSIC ICE/BLUE C/ DECOR E PISO;FP;pc;;;;;;
214930;CLASSIC I-1 PEROLA;pc;FP;2;0;02/12/2002;30/12/2050;1037064;PL. SERIE CLASSIC B1-I1 PEROLA/ACQUA/ICE;FP;PC;;;;;;
214949;CLASSIC I-1 ICE;pc;FP;6;0;02/12/2002;30/12/2050;1037064;PL. SERIE CLASSIC B1-I1 PEROLA/ACQUA/ICE;FP;PC;;;;;;
214981;CLASSIC B-1 PEROLA;pc;FP;80;0;01/01/2002;30/12/2050;219398;CLASSIC F-1 PEROLA;FP;pc;9217894;EMB.PAP.OND.12,5X20CM;9800978;EMB.PAP.OND.20X30 7,2MM MED.301X201X180;;
214981;CLASSIC B-1 PEROLA;pc;FP;2;0;06/12/2000;30/12/2050;1031465;PAINEL CLASSIC PEROLA/CARAMEL;FP;pc;;;;;;
214981;CLASSIC B-1 PEROLA;pc;FP;1;0;08/04/2000;30/12/2050;1032976;PL. CLASSIC PEROLA/CARAMEL C/ DECOR E PS;FP;pc;;;;;;
214981;CLASSIC B-1 PEROLA;pc;FP;1;0;02/12/2002;30/12/2050;1037064;PL. SERIE CLASSIC B1-I1 PEROLA/ACQUA/ICE;FP;PC;;;;;;
214990;CLASSIC B-1 ICE;pc;FP;80;0;01/01/2002;30/12/2050;219380;CLASSIC F-1 ICE;FP;pc;9217894;EMB.PAP.OND.12,5X20CM;9800978;EMB.PAP.OND.20X30 7,2MM MED.301X201X180;;
214990;CLASSIC B-1 ICE;pc;FP;4;0;06/12/2000;30/12/2050;1022253;PAINEL CLASSIC ICE/BLUE;FP;pc;;;;;;
214990;CLASSIC B-1 ICE;pc;FP;1;0;08/04/2000;30/12/2050;1032950;PL. CLASSIC ICE/BLUE C/ DECOR E PISO;FP;pc;;;;;;
214990;CLASSIC B-1 ICE;pc;FP;5;0;02/12/2002;30/12/2050;1037064;PL. SERIE CLASSIC B1-I1 PEROLA/ACQUA/ICE;FP;PC;;;;;;
216020;CLASSIC ICE 30;m2;FP;10;0;01/01/2002;30/12/2050;219185;CLASSIC ICE RODAPE 30#;FP;pc;5133815;EMB.PAP.OND.30X30 AUTOM.FR I;5146747;EMB.PAP.OND.7,5X30CM REF.RODAPE;;
216020;CLASSIC ICE 30;m2;FP;5;0;04/02/2003;30/12/2050;1004247;PAINEL F-12 AZ20X30/011;FP;pc;;;;;;
216020;CLASSIC ICE 30;m2;FP;5;0;04/02/2003;30/12/2050;1004255;PAINEL F-12 AZ20X30/010;FP;pc;;;;;;
216020;CLASSIC ICE 30;m2;FP;5;0;04/02/2003;30/12/2050;1004441;PAINEL F-12 AZ20X30/006;FP;pc;;;;;;
216020;CLASSIC ICE 30;m2;FP;5;0;04/02/2003;30/12/2050;1004549;PAINEL F-12 AZ20X30/007;FP;pc;;;;;;
216020;CLASSIC ICE 30;m2;FP;3;0;06/03/2003;30/12/2050;1037668;PL. SERIE CLASSIC PISO;FP;PC;;;;;;
216020;CLASSIC ICE 30;m2;FP;4;0;12/02/2004;30/12/2050;1038486;PL. ECON. SERIE CLASSIC;FP;PC;;;;;;
216038;CLASSIC PEROLA 30;m2;FP;10;0;01/01/2002;30/12/2050;219193;CLASSIC PEROLA RODAPE 30#;FP;pc;5133815;EMB.PAP.OND.30X30 AUTOM.FR I;5146747;EMB.PAP.OND.7,5X30CM REF.RODAPE;;
216038;CLASSIC PEROLA 30;m2;FP;4;0;04/02/2003;30/12/2050;1004190;PAINEL F-12 AZ20X30/012;FP;pc;;;;;;
216038;CLASSIC PEROLA 30;m2;FP;4;0;04/02/2003;30/12/2050;1004417;PAINEL F-12 AZ20X30/003;FP;pc;;;;;;
216038;CLASSIC PEROLA 30;m2;FP;4;0;04/02/2003;30/12/2050;1004425;PAINEL F-12 AZ20X30/004;FP;pc;;;;;;
216038;CLASSIC PEROLA 30;m2;FP;5;0;04/02/2003;30/12/2050;1004433;PAINEL F-12 AZ20X30/005;FP;pc;;;;;;
216038;CLASSIC PEROLA 30;m2;FP;2;0;06/03/2003;30/12/2050;1037668;PL. SERIE CLASSIC PISO;FP;PC;;;;;;
218936;NETUNO MARFIM 30;m2;FP;10;0;01/11/2002;30/12/2050;219304;NETUNO MARFIM RODAPE 30#;FP;pc;5146747;EMB.PAP.OND.7,5X30CM REF.RODAPE;9229329;EMB.PAP.OND.30X30 AUTOM.FR II;;
218936;NETUNO MARFIM 30;m2;FP;4;0;03/02/2003;30/12/2050;1004557;PAINEL F-12 AZ25X41/024;FP;pc;;;;;;
218936;NETUNO MARFIM 30;m2;FP;7;0;03/02/2003;30/12/2050;1004735;PAINEL F-12 AZ25X41/026;FP;pc;;;;;;
218936;NETUNO MARFIM 30;m2;FP;4;0;03/02/2003;30/12/2050;1004743;PAINEL F-12 AZ25X41/025;FP;pc;;;;;;
218944;NETUNO JADE 30;m2;FP;10;0;01/11/2002;30/12/2050;219290;NETUNO JADE RODAPE 30#;FP;pc;5146747;EMB.PAP.OND.7,5X30CM REF.RODAPE;9229329;EMB.PAP.OND.30X30 AUTOM.FR II;;
218944;NETUNO JADE 30;m2;FP;3;0;03/02/2003;30/12/2050;1004573;PAINEL F-12 AZ25X41/023;FP;pc;;;;;;
218944;NETUNO JADE 30;m2;FP;6;0;03/02/2003;30/12/2050;1004581;PAINEL F-12 AZ25X41/028;FP;pc;;;;;;
218944;NETUNO JADE 30;m2;FP;4;0;03/02/2003;30/12/2050;1006070;PAINEL F-12 AZ25X41/035;FP;pc;;;;;;
219614;LINHAO ALPE MATE 25X41;m2;FP;2;0;24/04/2003;30/12/2050;1037706;PL. ECON. CONFORTO LINHAO MARFIM/ALPE MA;FP;PC;;;;;;
219800;VILLA ASSISI BEIGE 45X45;m2;FP;2;0;12/08/2003;30/12/2050;220744;VILLA T-4000;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;5262895;EMB.PAP.OND.30X30 MOSAICO PORCELLANATO;;
219800;VILLA ASSISI BEIGE 45X45;m2;FP;1;0;01/05/2003;30/12/2050;221112;VILLA ASSISI BEIGE RS NA/45;FP;pc;5156238;EMB.PAP.OND.8,5X45 - RODAPE;5177570;EMB.PAP.OND.45X45 P/BRANCA;;
219800;VILLA ASSISI BEIGE 45X45;m2;FP;2;0;12/08/2003;30/12/2050;245704;VILLA T-4000 10x30;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;;;;
219800;VILLA ASSISI BEIGE 45X45;m2;FP;2;0;12/08/2003;30/12/2050;245712;VILLA T-4000 13x30;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;5905125;EMB.PAP.OND.45X45 AUTOMATICA FECHAMENTO;;
219800;VILLA ASSISI BEIGE 45X45;m2;FP;2;0;15/05/2003;30/12/2050;1037889;PL. SERIE VILLA ASSISI BG C/ MOS. C-1600;FP;PC;;;;;;
219827;VILLA ASSISI BIANCO 45X45;m2;FP;4;0;12/08/2003;30/12/2050;220744;VILLA T-4000;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;5262895;EMB.PAP.OND.30X30 MOSAICO PORCELLANATO;;
219827;VILLA ASSISI BIANCO 45X45;m2;FP;1;0;01/05/2003;30/12/2050;221120;VILLA ASSISI BIANCO RS NA/45;FP;pc;5156238;EMB.PAP.OND.8,5X45 - RODAPE;5177570;EMB.PAP.OND.45X45 P/BRANCA;;
219827;VILLA ASSISI BIANCO 45X45;m2;FP;1;0;01/05/2003;30/12/2050;228575;V. ASSISI BIANCO RS NA/45 (COSTA;FP;pc;5156238;EMB.PAP.OND.8,5X45 - RODAPE;5177570;EMB.PAP.OND.45X45 P/BRANCA;;
219827;VILLA ASSISI BIANCO 45X45;m2;FP;1;0;01/10/2005;30/12/2050;236799;VILLA ASSISI BIANCO 44X44;FP;m2;5177570;EMB.PAP.OND.45X45 P/BRANCA;5279194;EMB.PAP.OND.44X44 8,5MM 5 PECAS;5905125;EMB.PAP.OND.45X45 AUTOMATICA FECHAMENTO
219827;VILLA ASSISI BIANCO 45X45;m2;FP;1;0;01/10/2005;30/12/2050;237019;VILLA PISANI BIANCO 44X44;FP;m2;5279194;EMB.PAP.OND.44X44 8,5MM 5 PECAS;5905125;EMB.PAP.OND.45X45 AUTOMATICA FECHAMENTO;;
219827;VILLA ASSISI BIANCO 45X45;m2;FP;4;0;12/08/2003;30/12/2050;245704;VILLA T-4000 10x30;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;;;;
219827;VILLA ASSISI BIANCO 45X45;m2;FP;4;0;12/08/2003;30/12/2050;245712;VILLA T-4000 13x30;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;5905125;EMB.PAP.OND.45X45 AUTOMATICA FECHAMENTO;;
219827;VILLA ASSISI BIANCO 45X45;m2;FP;2;0;15/05/2003;30/12/2050;1037897;PL. SERIE VILLA ASSISI BIANCO C/ T-1 BIA;FP;PC;;;;;;
219924;VILLA VECCHIA BIANCO 45X45;m2;FP;20;0;12/08/2003;30/12/2050;220744;VILLA T-4000;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;5262895;EMB.PAP.OND.30X30 MOSAICO PORCELLANATO;;
219924;VILLA VECCHIA BIANCO 45X45;m2;FP;20;0;12/08/2003;30/12/2050;245704;VILLA T-4000 10x30;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;;;;
219924;VILLA VECCHIA BIANCO 45X45;m2;FP;20;0;12/08/2003;30/12/2050;245712;VILLA T-4000 13x30;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;5905125;EMB.PAP.OND.45X45 AUTOMATICA FECHAMENTO;;
219924;VILLA VECCHIA BIANCO 45X45;m2;FP;2;0;15/05/2003;30/12/2050;1038214;PL. SERIE VILLA VECHIA BIANCO C/ MOSAICO;FP;PC;;;;;;
219924;VILLA VECCHIA BIANCO 45X45;m2;FP;1;0;15/05/2003;30/12/2050;1038311;PL. ECON. VILLA VECCHIA BIANCO/GRIGIO 45;FP;PC;;;;;;
219924;VILLA VECCHIA BIANCO 45X45;m2;FP;2;0;15/02/2007;30/12/2050;1040359;PL. ME VILLA VECCHIA MIX;LB;PC;;;;;;
219932;VILLA VECCHIA BEIGE 45X45;m2;FP;24;0;12/08/2003;30/12/2050;220744;VILLA T-4000;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;5262895;EMB.PAP.OND.30X30 MOSAICO PORCELLANATO;;
219932;VILLA VECCHIA BEIGE 45X45;m2;FP;24;0;12/08/2003;30/12/2050;245704;VILLA T-4000 10x30;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;;;;
219932;VILLA VECCHIA BEIGE 45X45;m2;FP;24;0;12/08/2003;30/12/2050;245712;VILLA T-4000 13x30;FP;pc;5177570;EMB.PAP.OND.45X45 P/BRANCA;5905125;EMB.PAP.OND.45X45 AUTOMATICA FECHAMENTO;;
